init train,0,1029.4243301574047
train,5,906.7948766795038
train,10,890.1795794513597
train,15,886.4355637547674
train,20,878.5493250119775
train,25,895.0029322590998
train,30,895.6180366471109
train,35,891.7157347067592
train,40,885.5449956454079
train,45,887.1049422109986
train,50,884.9411893074315
train,55,882.0440709055583
train,60,880.6451557068734
train,65,885.3264978703845
train,70,893.793011412528
train,75,877.8190874953334
train,80,897.3024895152555
train,85,888.149293057418
train,90,889.5349234811258
train,95,883.6515942363698
train,100,879.650361050634
train,200,879.9309673416616
train,300,876.5423927502907
train,400,867.7286054693639
train,500,888.5801782026912
train,600,885.907759191591
train,700,871.4306171645451
train,800,880.389858448334
train,900,891.5999538993497
train,1000,889.5723673775633
test,0,1148.6797041411446
test,200,1029.5077075321017
time,126.52720642089844,0
