init train,0,1099.700615985869
train,5,998.8749148470068
train,10,996.0368807656995
train,15,996.6936225789594
train,20,1005.291447412945
train,25,1011.5588117740452
train,30,1002.4460920398834
train,35,993.6480710232669
train,40,1003.0992947412707
train,45,1004.1226122619137
train,50,1006.8902756262842
train,55,1000.1475854537165
train,60,1006.2035697325987
train,65,1004.3155398158598
train,70,996.1347830341413
train,75,1008.195044946104
train,80,1007.9464433350437
train,85,1002.4120234660539
train,90,997.5310261176078
train,95,999.9964941661456
train,100,996.5536017742184
train,200,1002.1298736122545
train,300,996.7005302992297
train,400,1001.6970572665363
train,500,990.5950767076858
train,600,993.9300962382096
train,700,997.5560855121063
train,800,1004.3319641429924
train,900,989.5654914529772
train,1000,993.7823369077632
test,0,1217.327127736454
test,200,1184.564399385428
time,148.7815899848938,0
